success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,task_order,participant,rt,stimulus,response,task_type,correct_response,correct_response_key,css_classes,size_condition,choices,correct,prompt_text,slider_start,Q0,Q1,Q2,Q3,file_name
NA,NA,NA,NA,NA,html-keyboard-response,668,2.0.0,326260,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,669,2.0.0,326889,pvpyrj5eljp,big_first,goose,628,stimuli/3-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,671,2.0.0,327593,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,672,2.0.0,328198,pvpyrj5eljp,big_first,goose,603,stimuli/14-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,674,2.0.0,328901,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,675,2.0.0,329531,pvpyrj5eljp,big_first,goose,629,stimuli/35-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,677,2.0.0,330235,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,678,2.0.0,330774,pvpyrj5eljp,big_first,goose,538,stimuli/1-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,680,2.0.0,331478,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,681,2.0.0,331960,pvpyrj5eljp,big_first,goose,480,stimuli/12-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,683,2.0.0,332664,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,684,2.0.0,333075,pvpyrj5eljp,big_first,goose,408,stimuli/36-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,686,2.0.0,333778,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,687,2.0.0,334309,pvpyrj5eljp,big_first,goose,529,stimuli/29-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,689,2.0.0,335013,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,690,2.0.0,335438,pvpyrj5eljp,big_first,goose,424,stimuli/21-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,692,2.0.0,336141,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,693,2.0.0,336699,pvpyrj5eljp,big_first,goose,556,stimuli/34-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,695,2.0.0,337402,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,696,2.0.0,337881,pvpyrj5eljp,big_first,goose,477,stimuli/12-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,698,2.0.0,338584,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,699,2.0.0,339133,pvpyrj5eljp,big_first,goose,547,stimuli/10-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,701,2.0.0,339837,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,702,2.0.0,340305,pvpyrj5eljp,big_first,goose,467,stimuli/21-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,704,2.0.0,341009,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,705,2.0.0,341521,pvpyrj5eljp,big_first,goose,511,stimuli/5-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,707,2.0.0,342224,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,708,2.0.0,342705,pvpyrj5eljp,big_first,goose,480,stimuli/4-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,710,2.0.0,343408,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,711,2.0.0,343867,pvpyrj5eljp,big_first,goose,457,stimuli/26-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,713,2.0.0,344570,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,714,2.0.0,345029,pvpyrj5eljp,big_first,goose,457,stimuli/7-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,716,2.0.0,345732,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,717,2.0.0,346135,pvpyrj5eljp,big_first,goose,402,stimuli/32-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,719,2.0.0,346838,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,720,2.0.0,347338,pvpyrj5eljp,big_first,goose,498,stimuli/20-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,722,2.0.0,348041,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,723,2.0.0,348622,pvpyrj5eljp,big_first,goose,580,stimuli/14-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,725,2.0.0,349326,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,726,2.0.0,349963,pvpyrj5eljp,big_first,goose,635,stimuli/25-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,728,2.0.0,350667,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,729,2.0.0,351577,pvpyrj5eljp,big_first,goose,909,stimuli/4-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,731,2.0.0,352281,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,732,2.0.0,352858,pvpyrj5eljp,big_first,goose,576,stimuli/11-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,734,2.0.0,353560,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,735,2.0.0,354115,pvpyrj5eljp,big_first,goose,553,stimuli/8-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,737,2.0.0,354819,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,738,2.0.0,355524,pvpyrj5eljp,big_first,goose,704,stimuli/28-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,740,2.0.0,356227,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,741,2.0.0,356677,pvpyrj5eljp,big_first,goose,449,stimuli/24-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,743,2.0.0,357380,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,744,2.0.0,357943,pvpyrj5eljp,big_first,goose,561,stimuli/2-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,746,2.0.0,358646,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,747,2.0.0,359133,pvpyrj5eljp,big_first,goose,485,stimuli/36-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,749,2.0.0,359836,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,750,2.0.0,360353,pvpyrj5eljp,big_first,goose,515,stimuli/1-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,752,2.0.0,361056,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,753,2.0.0,361842,pvpyrj5eljp,big_first,goose,784,stimuli/16-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,755,2.0.0,362545,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,756,2.0.0,363234,pvpyrj5eljp,big_first,goose,687,stimuli/13-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,758,2.0.0,363937,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,759,2.0.0,364454,pvpyrj5eljp,big_first,goose,516,stimuli/14-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,761,2.0.0,365157,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,762,2.0.0,365757,pvpyrj5eljp,big_first,goose,598,stimuli/19-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,764,2.0.0,366460,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
